id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
260511,highway,2,0.66,45,night,clear,False,False,evening,True,True,2,0.48
244275,highway,2,0.5,45,daylight,rainy,True,False,morning,False,False,1,0.27
416008,highway,1,0.61,45,night,foggy,True,True,evening,False,False,2,0.43
430287,urban,2,0.4,25,daylight,rainy,True,False,evening,False,True,2,0.22
461266,highway,4,0.72,45,dim,clear,True,True,afternoon,False,True,1,0.21
228112,highway,2,0.04,60,daylight,foggy,True,False,evening,False,False,2,0.2
17490,rural,4,0.83,45,night,rainy,True,False,morning,True,False,0,0.58
119136,highway,2,0.27,70,daylight,clear,False,False,afternoon,False,True,0,0.22
377975,highway,1,0.48,35,daylight,rainy,True,False,afternoon,True,True,1,0.27
370527,highway,4,0.67,45,dim,foggy,False,True,morning,False,True,1,0.35
283339,urban,2,0.32,70,daylight,foggy,True,False,afternoon,True,False,0,0.38
370648,highway,4,0.11,45,night,clear,False,True,morning,False,True,1,0.24
504344,urban,4,0.59,25,daylight,clear,False,True,afternoon,False,False,1,0.17
411919,highway,2,0.38,35,dim,clear,True,True,afternoon,False,True,2,0.04
293756,rural,1,0.2,45,dim,foggy,True,True,morning,True,True,2,0.17
304596,rural,3,0.85,60,dim,foggy,True,True,afternoon,False,False,2,0.5
503938,highway,4,0.43,70,night,foggy,False,True,afternoon,True,True,2,0.54
410298,urban,4,0.34,60,daylight,clear,True,True,morning,True,True,0,0.31
362832,highway,3,0.87,35,night,rainy,False,True,evening,True,True,2,0.56
121793,urban,3,0.78,45,dim,clear,True,False,afternoon,True,True,1,0.28
164802,highway,2,0.58,60,night,foggy,True,False,afternoon,True,False,1,0.74
505653,highway,4,0.93,45,daylight,foggy,True,False,morning,False,False,3,0.51
2173,highway,3,0.53,70,dim,clear,True,False,morning,False,True,1,0.32
304949,rural,2,0.68,25,daylight,clear,False,True,morning,False,False,1,0.27
16358,highway,4,0.82,35,daylight,foggy,True,True,evening,False,True,3,0.34
178641,highway,4,0.65,60,night,clear,False,True,morning,False,True,1,0.61
281994,urban,1,0.11,60,dim,clear,True,False,afternoon,False,True,1,0.26
266562,highway,4,0.62,70,night,foggy,True,False,morning,False,False,1,0.68
295414,urban,2,0.36,25,night,clear,True,False,evening,True,True,1,0.36
230026,urban,4,0.99,60,daylight,clear,False,False,afternoon,True,True,2,0.37
286392,urban,4,0.51,45,daylight,clear,False,True,evening,True,False,2,0.15
514190,rural,3,0.4,25,dim,rainy,True,False,morning,False,True,1,0.19
390778,rural,3,0.67,70,dim,foggy,False,True,evening,True,True,3,0.61
446671,rural,3,0.33,70,dim,clear,True,False,morning,True,False,1,0.37
20884,rural,4,0.53,60,daylight,foggy,False,False,evening,False,False,1,0.37
468028,highway,1,0.41,35,dim,rainy,False,True,evening,True,False,2,0.27
159134,rural,3,0.41,70,night,clear,True,False,morning,True,True,1,0.58
286583,rural,4,0.61,25,night,rainy,False,False,evening,True,False,2,0.56
170309,urban,2,0.3,25,daylight,rainy,False,False,afternoon,True,False,1,0.26
75067,urban,4,0.26,25,daylight,rainy,False,True,morning,False,False,0,0.23
316749,rural,1,0.1,60,dim,rainy,True,False,afternoon,False,True,0,0.34
404915,urban,1,0.44,70,dim,clear,False,True,evening,True,True,2,0.34
509588,highway,4,0.71,25,dim,rainy,True,True,afternoon,True,True,1,0.37
52670,highway,2,0.3,25,daylight,rainy,True,True,morning,True,True,1,0.21
304941,urban,3,0.02,35,night,rainy,False,True,morning,False,True,0,0.23
220337,urban,3,0.11,35,daylight,foggy,True,False,afternoon,True,False,1,0.17
138560,urban,4,0.53,45,dim,rainy,False,True,afternoon,True,True,1,0.35
294556,highway,4,0.84,70,dim,foggy,True,False,evening,False,False,2,0.55
85048,urban,4,0.04,35,dim,foggy,False,True,afternoon,True,True,1,0.06
361662,urban,2,0.36,45,dim,clear,True,True,afternoon,True,True,0,0.06
132058,rural,3,0.74,45,daylight,foggy,False,False,afternoon,False,True,1,0.29
175474,rural,3,0.8,70,dim,clear,False,False,afternoon,True,True,2,0.51
246828,highway,1,0.65,60,night,rainy,True,False,afternoon,False,True,0,0.76
428789,rural,3,0.43,35,night,foggy,False,False,afternoon,False,False,2,0.44
503248,highway,1,0.37,60,daylight,clear,False,False,morning,True,True,2,0.34
31835,rural,3,0.57,25,dim,foggy,True,True,afternoon,False,True,0,0.25
415322,urban,2,0.29,25,night,foggy,False,False,evening,True,True,2,0.34
325577,urban,2,0.7,70,night,foggy,False,False,morning,True,True,1,0.68
227780,urban,2,0.8,60,daylight,foggy,False,False,evening,False,True,1,0.51
331437,rural,2,0.08,60,night,clear,True,False,evening,True,False,2,0.46
171262,urban,4,0.21,25,dim,clear,True,False,afternoon,True,True,0,0.07
352817,highway,3,0.42,70,night,clear,False,False,morning,True,True,1,0.44
159001,urban,2,0.58,35,night,rainy,False,False,evening,False,False,0,0.42
162959,rural,3,0.06,60,daylight,rainy,False,False,afternoon,False,False,2,0.27
497425,highway,4,0.43,60,daylight,clear,False,False,afternoon,False,False,2,0.2
487094,rural,3,0.19,45,dim,rainy,False,True,morning,False,True,1,0.21
323865,urban,2,0.93,25,night,foggy,True,True,afternoon,True,False,2,0.55
76062,urban,3,0.68,25,night,clear,True,True,afternoon,False,True,0,0.36
198415,highway,4,0.72,60,night,rainy,False,False,evening,True,False,0,0.66
181929,rural,1,0.57,60,dim,foggy,True,True,morning,True,False,0,0.39
265259,highway,1,0.67,25,dim,foggy,False,False,afternoon,True,True,2,0.29
86911,highway,2,1.0,70,daylight,clear,False,False,morning,True,True,1,0.25
273885,highway,4,0.39,60,daylight,foggy,False,True,morning,False,False,0,0.39
212833,urban,3,0.54,60,night,rainy,False,True,afternoon,True,False,0,0.71
435089,highway,3,0.76,70,daylight,rainy,False,False,afternoon,False,True,3,0.61
361569,urban,1,0.53,35,dim,foggy,True,False,afternoon,False,True,1,0.28
21700,highway,1,0.11,25,dim,clear,False,True,morning,True,False,0,0.07
266704,rural,4,0.37,35,dim,rainy,True,False,morning,True,False,2,0.25
48821,rural,1,0.67,25,night,foggy,True,True,evening,False,False,1,0.49
343698,rural,2,0.97,35,dim,foggy,False,False,evening,False,False,1,0.31
508167,highway,3,0.43,60,dim,rainy,False,False,evening,False,False,0,0.41
406997,highway,2,0.07,45,night,foggy,True,True,afternoon,True,True,2,0.2
176618,highway,2,0.73,25,daylight,clear,False,True,morning,True,True,0,0.18
33839,urban,3,0.83,70,daylight,rainy,True,False,evening,False,True,3,0.58
334597,urban,3,0.27,70,dim,rainy,False,False,afternoon,True,True,1,0.39
357279,highway,4,0.03,70,night,rainy,True,False,evening,True,True,2,0.47
416087,urban,3,0.45,35,daylight,foggy,True,True,evening,True,True,0,0.27
373283,highway,3,0.62,45,night,foggy,False,False,morning,True,False,1,0.54
241648,rural,1,0.99,25,daylight,clear,True,False,afternoon,False,False,0,0.36
145494,highway,3,0.68,45,night,clear,True,False,morning,True,True,1,0.51
369839,rural,1,0.43,35,daylight,foggy,True,False,afternoon,True,True,2,0.15
338337,urban,3,0.4,35,daylight,rainy,False,False,evening,False,True,2,0.25
484258,rural,1,0.17,25,dim,foggy,False,False,morning,True,False,0,0.18
89207,highway,2,0.38,35,daylight,foggy,True,True,afternoon,False,True,1,0.26
448849,highway,3,0.73,25,daylight,rainy,False,False,evening,False,True,1,0.29
174959,highway,2,0.13,45,dim,clear,False,True,morning,False,False,1,0.05
237658,highway,4,0.57,25,night,foggy,True,False,afternoon,False,False,2,0.45
441631,rural,1,0.56,70,daylight,rainy,False,True,afternoon,True,True,2,0.57
396581,urban,2,0.24,60,daylight,foggy,True,False,evening,False,False,0,0.43
475981,rural,3,0.77,45,night,rainy,False,False,afternoon,True,False,0,0.55
457575,highway,2,0.4,45,dim,rainy,False,True,morning,True,True,2,0.23
493493,highway,3,0.96,25,dim,clear,True,True,afternoon,False,False,1,0.29
17233,rural,1,0.08,45,dim,clear,True,False,afternoon,False,False,2,0.09
496953,rural,1,0.63,45,daylight,rainy,False,True,evening,False,True,1,0.22
413545,urban,3,0.69,35,dim,rainy,True,False,afternoon,True,True,2,0.31
223566,rural,2,0.12,60,dim,rainy,True,True,afternoon,False,True,2,0.43
194140,rural,3,0.73,25,dim,rainy,True,True,afternoon,False,True,0,0.35
16070,rural,3,0.75,35,night,clear,False,False,afternoon,True,True,2,0.37
123861,urban,1,0.34,25,dim,foggy,False,False,morning,False,False,2,0.21
78645,rural,2,0.23,45,night,foggy,False,False,afternoon,False,True,0,0.41
220583,highway,2,0.46,25,dim,foggy,True,True,evening,False,True,0,0.27
272642,urban,2,0.88,35,dim,clear,True,False,evening,False,False,0,0.35
482617,highway,1,0.14,60,dim,clear,True,True,evening,True,False,0,0.29
98936,rural,2,0.47,45,night,rainy,False,False,morning,True,True,2,0.34
115029,rural,1,0.68,70,daylight,clear,False,True,afternoon,False,False,3,0.6
407340,urban,4,0.9,35,dim,foggy,True,True,afternoon,False,False,0,0.29
363802,urban,3,0.74,45,dim,foggy,True,True,morning,True,False,2,0.28
27167,urban,3,0.19,35,daylight,foggy,True,True,evening,False,True,0,0.0
458451,rural,3,0.12,25,night,foggy,False,True,evening,False,True,0,0.31
381370,rural,1,0.04,70,dim,foggy,True,True,morning,False,False,1,0.28
117981,highway,1,0.1,35,daylight,foggy,True,False,morning,False,True,1,0.19
466364,highway,1,0.63,60,dim,foggy,True,True,morning,False,False,1,0.52
378697,urban,2,0.45,60,dim,clear,False,False,evening,True,False,1,0.38
517212,rural,1,0.47,70,dim,clear,True,False,morning,True,False,2,0.37
156272,rural,2,0.8,45,daylight,foggy,True,False,evening,True,True,2,0.32
28291,rural,3,0.63,70,night,foggy,True,False,evening,False,False,1,0.64
105811,urban,1,0.43,25,night,rainy,False,True,afternoon,True,True,1,0.44
400673,rural,2,0.58,25,daylight,rainy,True,True,evening,False,True,2,0.24
317546,urban,3,0.14,60,daylight,rainy,True,False,afternoon,True,True,2,0.49
191281,urban,1,0.14,70,daylight,foggy,False,False,evening,False,True,2,0.34
412455,rural,3,0.35,70,daylight,clear,False,True,afternoon,True,False,2,0.37
504284,rural,1,0.05,25,night,foggy,False,False,morning,False,True,1,0.25
470730,urban,3,0.43,45,dim,rainy,False,True,evening,False,True,0,0.26
244393,rural,1,0.64,25,dim,clear,True,False,morning,True,True,1,0.21
430385,highway,3,0.34,70,daylight,rainy,True,False,morning,True,False,1,0.4
120656,urban,4,0.73,70,daylight,foggy,True,True,evening,False,True,3,0.6
217608,highway,2,0.4,70,night,clear,False,True,afternoon,True,True,1,0.57
465612,urban,4,0.42,60,daylight,rainy,False,False,afternoon,True,False,2,0.42
99766,urban,4,0.88,25,dim,clear,True,True,morning,True,False,2,0.21
468071,urban,4,0.11,25,dim,foggy,False,False,morning,True,True,2,0.11
243382,rural,4,0.22,60,daylight,rainy,True,False,morning,False,False,2,0.31
112802,rural,4,0.67,35,dim,rainy,False,False,afternoon,True,True,0,0.33
58471,rural,4,0.29,70,daylight,foggy,True,True,morning,False,True,0,0.37
37057,rural,4,0.26,70,daylight,clear,False,True,afternoon,False,True,1,0.24
300685,highway,3,0.29,35,dim,rainy,True,False,evening,True,True,1,0.19
473329,rural,3,0.21,25,daylight,foggy,True,False,afternoon,False,False,1,0.11
381544,highway,1,0.57,45,night,rainy,False,False,afternoon,False,True,3,0.52
231227,urban,4,0.04,60,dim,clear,True,True,afternoon,True,True,1,0.18
331317,urban,1,0.56,35,night,foggy,True,True,morning,False,False,3,0.53
131822,rural,2,0.51,35,night,clear,False,True,evening,False,False,1,0.35
174948,rural,3,0.68,25,dim,rainy,True,True,morning,False,True,2,0.39
47796,urban,1,0.95,60,dim,clear,True,True,afternoon,False,False,0,0.5
274546,rural,2,0.62,60,dim,rainy,True,True,afternoon,True,True,0,0.46
80300,urban,2,0.96,45,dim,foggy,True,True,morning,True,True,0,0.45
440154,urban,4,0.96,45,dim,foggy,False,True,evening,True,False,2,0.57
233140,highway,1,0.52,25,daylight,clear,False,False,evening,True,False,2,0.13
409668,urban,4,0.34,45,night,clear,True,True,afternoon,True,True,1,0.37
502366,highway,1,0.53,45,night,rainy,True,True,evening,True,True,1,0.45
61343,urban,3,0.48,45,dim,foggy,True,False,evening,False,False,1,0.16
236359,urban,3,0.15,70,dim,rainy,False,False,evening,False,False,1,0.46
9207,highway,3,0.64,60,daylight,foggy,True,False,afternoon,False,True,0,0.52
476897,rural,2,0.58,60,night,rainy,False,False,morning,True,True,0,0.6
40063,urban,3,0.06,60,night,clear,True,True,afternoon,True,True,0,0.46
453110,rural,1,0.67,35,daylight,rainy,True,True,evening,True,False,0,0.34
318285,highway,4,0.49,25,daylight,foggy,False,True,morning,True,True,2,0.23
84161,rural,1,0.19,70,dim,foggy,False,True,afternoon,False,False,0,0.4
256996,rural,1,0.37,70,daylight,foggy,False,True,evening,False,False,1,0.36
443844,rural,2,0.72,45,dim,foggy,False,True,afternoon,True,True,0,0.36
483045,rural,3,0.74,25,daylight,foggy,True,True,afternoon,False,True,1,0.32
35236,rural,3,0.51,35,daylight,rainy,True,True,morning,False,True,1,0.27
419995,urban,1,0.69,25,dim,rainy,True,True,afternoon,True,True,0,0.33
52814,highway,1,0.45,25,dim,foggy,False,True,afternoon,False,True,0,0.24
231810,highway,1,0.17,60,dim,foggy,True,False,afternoon,False,False,2,0.38
333806,highway,3,0.86,60,dim,clear,True,True,afternoon,True,False,2,0.43
230961,rural,3,0.5,25,dim,clear,False,False,morning,False,True,0,0.26
257597,rural,3,0.12,45,night,foggy,False,False,evening,False,True,1,0.31
59098,urban,3,0.02,35,night,rainy,True,False,morning,True,True,2,0.35
486844,rural,2,0.12,25,daylight,foggy,False,True,afternoon,True,False,2,0.15
153276,rural,3,0.56,45,daylight,clear,False,True,evening,False,True,1,0.17
355941,urban,3,0.68,60,night,rainy,True,False,evening,False,False,1,0.69
127684,urban,1,0.19,35,dim,clear,False,False,evening,False,False,0,0.04
494223,rural,3,0.4,25,dim,foggy,False,False,afternoon,True,True,0,0.31
432481,highway,1,0.29,70,dim,rainy,False,False,evening,True,True,1,0.42
455862,urban,2,0.37,45,night,clear,False,True,morning,False,True,0,0.22
386214,rural,3,0.58,45,daylight,rainy,True,False,morning,False,True,1,0.27
440572,rural,1,0.67,25,daylight,rainy,False,False,afternoon,True,False,1,0.33
146471,urban,3,0.21,45,daylight,foggy,False,False,afternoon,False,False,0,0.12
471072,urban,1,0.52,70,dim,rainy,False,True,evening,False,True,0,0.49
305075,rural,4,0.58,70,night,foggy,True,False,afternoon,True,False,1,0.72
477952,highway,4,0.39,45,night,rainy,False,False,morning,True,True,0,0.39
84803,highway,1,0.28,35,dim,foggy,False,True,evening,False,True,1,0.24
299096,rural,3,0.01,35,dim,clear,True,True,evening,True,False,1,0.03
329850,rural,4,0.52,25,daylight,foggy,True,True,afternoon,False,True,0,0.23
528,urban,4,0.79,45,dim,rainy,False,True,afternoon,False,False,0,0.28
76433,highway,1,0.71,45,dim,rainy,False,True,evening,False,True,1,0.33
276607,highway,3,0.77,60,night,clear,True,False,morning,False,True,1,0.58
99654,rural,4,0.54,45,night,foggy,False,False,afternoon,True,False,0,0.61
117049,highway,3,0.74,35,night,rainy,False,False,morning,True,False,1,0.44
178654,urban,4,0.71,35,dim,foggy,False,False,evening,True,True,0,0.26
451290,urban,3,0.59,35,night,foggy,False,True,afternoon,True,False,1,0.64
219732,urban,4,0.23,35,daylight,rainy,True,True,evening,True,False,1,0.14
513327,highway,3,0.1,70,daylight,foggy,True,False,evening,False,False,2,0.29
197604,urban,1,0.62,60,daylight,clear,True,False,morning,False,True,2,0.37
37957,highway,4,0.1,45,dim,foggy,False,True,evening,False,True,1,0.04
498977,urban,4,0.59,25,dim,rainy,True,True,morning,False,True,1,0.29
336401,rural,3,0.22,70,dim,clear,True,True,afternoon,False,True,1,0.24
5506,highway,4,0.62,25,night,rainy,False,True,afternoon,False,True,3,0.63
191539,highway,4,0.49,45,night,foggy,False,False,morning,False,True,1,0.45
408996,rural,3,0.51,35,dim,foggy,True,True,morning,True,True,2,0.21
195040,highway,4,0.16,35,dim,rainy,True,True,evening,False,True,0,0.12
153058,highway,1,0.65,60,night,rainy,False,True,morning,False,True,4,0.77
334539,rural,3,0.8,25,daylight,clear,False,True,evening,False,True,1,0.26
454254,rural,3,0.17,60,daylight,rainy,False,True,morning,False,False,1,0.3
367134,urban,1,0.22,35,daylight,clear,True,True,evening,False,False,1,0.05
433845,urban,1,0.17,60,dim,foggy,False,True,evening,False,True,2,0.3
383845,rural,3,0.28,60,daylight,foggy,True,False,afternoon,False,False,3,0.1
436120,highway,2,0.71,70,night,clear,False,False,evening,True,True,2,0.69
386959,rural,2,0.96,25,daylight,clear,True,False,evening,True,True,0,0.31
320483,highway,3,0.85,45,dim,foggy,True,False,evening,True,True,3,0.47
426718,urban,1,0.41,70,night,clear,False,False,morning,False,True,1,0.49
172920,highway,3,0.94,25,daylight,clear,False,False,evening,False,False,2,0.28
89479,rural,3,0.43,60,dim,clear,False,True,morning,False,True,1,0.29
327256,urban,3,0.54,70,daylight,foggy,False,False,afternoon,False,False,3,0.51
307225,rural,1,0.32,45,dim,clear,False,True,evening,True,True,2,0.08
239876,rural,4,0.93,25,night,foggy,True,False,evening,True,False,3,0.54
328197,urban,3,0.69,35,night,foggy,False,True,morning,False,False,1,0.47
455833,rural,2,0.0,35,dim,foggy,True,True,afternoon,False,True,2,0.12
383587,rural,1,0.99,35,daylight,foggy,True,False,afternoon,True,True,2,0.36
393249,rural,3,0.89,35,daylight,foggy,True,True,evening,False,False,2,0.28
78403,rural,4,0.06,70,dim,rainy,False,True,afternoon,False,False,0,0.27
298856,rural,2,0.43,45,night,clear,False,True,evening,True,False,1,0.35
295309,rural,4,0.14,35,daylight,rainy,False,False,morning,False,False,2,0.06
338329,highway,4,0.83,70,dim,foggy,True,False,morning,True,False,2,0.69
142576,rural,4,0.6,35,daylight,rainy,False,False,afternoon,False,True,2,0.23
198566,urban,4,0.38,45,dim,clear,False,True,morning,False,False,1,0.01
243350,rural,3,0.03,70,dim,foggy,False,True,evening,False,True,1,0.39
513659,highway,1,0.59,45,night,rainy,True,True,evening,True,True,1,0.36
288754,urban,4,0.78,60,night,clear,True,False,afternoon,False,False,0,0.72
315282,highway,4,0.2,35,night,foggy,False,True,evening,False,True,0,0.28
336023,highway,3,0.74,60,dim,foggy,True,True,afternoon,True,True,1,0.59
404016,highway,2,0.82,45,dim,clear,True,True,afternoon,False,False,1,0.29
310825,urban,1,0.74,35,night,foggy,False,True,morning,False,False,1,0.5
26739,rural,2,0.45,70,dim,clear,True,False,morning,False,False,0,0.31
98744,urban,2,0.78,70,night,clear,True,False,afternoon,True,False,1,0.6
219179,rural,3,0.9,25,night,clear,False,True,morning,False,True,4,0.67
157055,rural,4,0.21,45,dim,foggy,True,False,afternoon,True,False,1,0.18
19624,rural,2,0.26,60,daylight,clear,False,True,afternoon,True,True,0,0.19
290047,rural,1,0.4,45,daylight,rainy,True,True,morning,True,False,2,0.28
179482,urban,3,0.01,60,dim,foggy,True,False,afternoon,False,True,1,0.23
462654,urban,2,0.39,35,dim,clear,True,False,morning,True,False,2,0.21
305533,highway,1,0.81,45,daylight,rainy,True,False,morning,True,False,0,0.36
171284,highway,4,0.69,45,daylight,clear,False,False,morning,True,True,1,0.22
